,Model Type,seed,Held-out AuROC,Held-out AuPRC,Early Stopping Metric
149,NStandard,7626,0.9487197966503996,0.9177044786706006,loss
150,RC,2143,0.9696219880248357,0.9500252264159467,loss
151,Siamese,2143,0.9481048257359186,0.914464558609073,loss
152,Standard,2143,0.9146916756850647,0.8631325463581506,loss
153,AugWithin,2143,0.9465714949598483,0.9136689020637435,loss
154,NAugWithin,2143,0.9620899307642953,0.9372653754794706,loss
155,AugOutside,2143,0.9177834064382348,0.8675665517487,loss
156,AugOutsideDouble,2143,0.9129774775647816,0.8582187709601085,loss
157,NAugOutside,2143,0.9473177167366313,0.9137510435845181,loss
158,NAugOutsideDouble,2143,0.9422484270330308,0.9047627839466593,loss
159,NStandard,2143,0.9428314922262216,0.9059862457624549,loss
160,RC,3578,0.9620724811712141,0.9373283212493492,loss
161,Siamese,3578,0.9430256841754764,0.9085005118634623,loss
162,Standard,3578,0.9212200630681281,0.8732955466691202,loss
163,AugWithin,3578,0.950111516564804,0.9202213041084311,loss
164,NAugWithin,3578,0.9654305001698567,0.943968326270845,loss
165,AugOutside,3578,0.920166411936799,0.8724271238011406,loss
166,AugOutsideDouble,3578,0.9139194869844921,0.86354217244874,loss
167,NAugOutside,3578,0.9491056335758281,0.9167724368200326,loss
168,NAugOutsideDouble,3578,0.9438903771567325,0.9095216102522402,loss
169,NStandard,3578,0.9485858627464334,0.9151803368632079,loss
170,RC,1780,0.9554006828850644,0.9274229322079698,loss
171,Siamese,1780,0.9403354206127993,0.904136131642454,loss
172,Standard,1780,0.9153188475535671,0.8639793586980086,loss
173,AugWithin,1780,0.9493939116246555,0.9193712939357951,loss
174,NAugWithin,1780,0.9616020481547881,0.9379388624018951,loss
175,AugOutside,1780,0.9151947393618879,0.8642634554745371,loss
176,AugOutsideDouble,1780,0.9100076803502772,0.856192268113101,loss
177,NAugOutside,1780,0.9454418785531655,0.912673478301258,loss
178,NAugOutsideDouble,1780,0.9427521417745958,0.9078718800363111,loss
179,NStandard,1780,0.9457818563072612,0.913161396626449,loss
180,RC,6117,0.9613764928091526,0.9355840455377423,loss
181,Siamese,6117,0.9452220417492964,0.9116380152216182,loss
182,Standard,6117,0.9206570748199908,0.8708142991886558,loss
183,AugWithin,6117,0.9511471857571165,0.9216930710563772,loss
184,NAugWithin,6117,0.9669342987795586,0.9456991424699209,loss
185,AugOutside,6117,0.9200819827042577,0.8708273805721318,loss
186,AugOutsideDouble,6117,0.9149584835549418,0.8635964036018197,loss
187,NAugOutside,6117,0.9482630332912327,0.9162336940740959,loss
188,NAugOutsideDouble,6117,0.9456906835377462,0.9133468709738883,loss
189,NStandard,6117,0.9489366392414746,0.9170094341420544,loss
190,RC,9295,0.9420406015541264,0.9067921514459346,loss
191,Siamese,9295,0.939975900600543,0.9037605064590758,loss
192,Standard,9295,0.9226963907726454,0.8750079060101745,loss
193,AugWithin,9295,0.9444585436460516,0.9116949869980386,loss
194,NAugWithin,9295,0.9615946958063925,0.9372316926585409,loss
195,AugOutside,9295,0.9235378580916785,0.8783599757900392,loss
196,AugOutsideDouble,9295,0.9207036660599455,0.8718301296547927,loss
197,NAugOutside,9295,0.9525074277875593,0.9236611630618698,loss
198,NAugOutsideDouble,9295,0.9482815638506891,0.9151356779295045,loss
199,NStandard,9295,0.9487210683775661,0.9166718311453811,loss
