,Model Type,seed,Held-out AuROC,Held-out AuPRC,Early Stopping Metric
89,AugWithin,1780,0.9244004348703838,0.6813704686399986,auroc
90,AugOut100,1780,0.9223648429211089,0.6695682603024239,auroc
91,AugOutDouble,1780,0.9242269077627134,0.6756162165078106,auroc
92,NStandard,1780,0.9275958228963344,0.6865307805826589,auroc
93,NAugWithin,1780,0.9258460826555456,0.6910667198095812,auroc
94,NAugOut100,1780,0.9260573598808893,0.6916148513909078,auroc
95,NAugOutDouble,1780,0.9255750086952134,0.6823048076778222,auroc
96,RCSumPool,6117,0.9241401613524377,0.6623310117290847,auroc
97,RCSumPoolBias,6117,0.9238269142361214,0.668508931715568,auroc
98,RCWeight,6117,0.9250626219935684,0.6881187618337897,auroc
99,Siamese,6117,0.9274431080697065,0.6964852909016584,auroc
100,Standard,6117,0.9273707965363976,0.6975932298792188,auroc
101,AugWithin,6117,0.9239133177752105,0.6749955445348367,auroc
102,AugOut100,6117,0.9277591324426362,0.6938919404767091,auroc
103,AugOutDouble,6117,0.921016296256066,0.6660557221599134,auroc
104,NStandard,6117,0.926367486869405,0.6768362989344056,auroc
105,NAugWithin,6117,0.9297822438807092,0.70232567973788,auroc
106,NAugOut100,6117,0.9263837046765436,0.6886888777624945,auroc
107,NAugOutDouble,6117,0.9304476197059316,0.701543249008814,auroc
108,RCSumPool,9295,0.9250651592403513,0.6778368449596519,auroc
109,RCSumPoolBias,9295,0.9259363606390462,0.6855474608961005,auroc
110,RCWeight,9295,0.9265287391885857,0.6796656557085359,auroc
111,Siamese,9295,0.9289904857360101,0.6912207035531935,auroc
112,Standard,9295,0.9261746561139144,0.6895457676857065,auroc
113,AugWithin,9295,0.9254473920394637,0.6780344914220667,auroc
114,AugOut100,9295,0.9266210401120887,0.6850615662942143,auroc
115,AugOutDouble,9295,0.9227303436063026,0.6774863536256135,auroc
116,NStandard,9295,0.9257861487720823,0.6854391751275599,auroc
117,NAugWithin,9295,0.9285935780500998,0.6957253395342636,auroc
118,NAugOut100,9295,0.928111535448492,0.687672726003224,auroc
119,NAugOutDouble,9295,0.9298155023858349,0.6954148814267765,auroc
120,RCSumPool,1535,0.9154284902366744,0.6498631392881102,loss
121,RCSumPoolBias,1535,0.9222367462456977,0.6805512997392819,loss
122,RCWeight,1535,0.9196081585787468,0.654396241730086,loss
123,Siamese,1535,0.9240560893374192,0.6892315320730731,loss
124,Standard,1535,0.9203748871268053,0.6616467623651875,loss
125,AugWithin,1535,0.9218012655512656,0.6811867673172212,loss
126,AugOut100,1535,0.9197908060599876,0.6616547418960103,loss
127,AugOutDouble,1535,0.9173269679983235,0.6530832387176686,loss
128,NStandard,1535,0.9211688739342191,0.6665533311384996,loss
129,NAugWithin,1535,0.9222220370717814,0.667318116153338,loss
130,NAugOut100,1535,0.9249323995167986,0.684645401378138,loss
131,NAugOutDouble,1535,0.9224435661456123,0.6729263675573854,loss
132,RCSumPool,9999,0.9228411595738961,0.6786382993318495,loss
133,RCSumPoolBias,9999,0.9110168009624532,0.5828997300672388,loss
134,RCWeight,9999,0.914798704440648,0.6844285259929983,loss
135,Siamese,9999,0.919989671348367,0.6823771956129903,loss
136,Standard,9999,0.9243185229438428,0.7008520885605123,loss
137,AugWithin,9999,0.9226674610306325,0.6812541856152802,loss
138,AugOut100,9999,0.9215444550323066,0.6590601694624464,loss
139,AugOutDouble,9999,0.9149438075269277,0.6273795927369353,loss
140,NStandard,9999,0.9181950149820994,0.640007117041847,loss
141,NAugWithin,9999,0.9260636687107276,0.7054478718210899,loss
142,NAugOut100,9999,0.9255053029829245,0.6883551324063735,loss
143,NAugOutDouble,9999,0.9239953325631074,0.6682839034039336,loss
144,RCSumPool,4652,0.9217009071548714,0.6747603282851051,loss
145,RCSumPoolBias,4652,0.9186849093338864,0.6512892858553547,loss
146,RCWeight,4652,0.9167760082881565,0.6316402020264213,loss
147,Siamese,4652,0.9223544196370285,0.6816084773347812,loss
148,Standard,4652,0.9261194195657111,0.6917920674110817,loss
149,AugWithin,4652,0.9206514470261274,0.6905597944446651,loss
150,AugOut100,4652,0.9269737517020126,0.702153362591812,loss
151,AugOutDouble,4652,0.9193179181190689,0.6794604791378469,loss
152,NStandard,4652,0.9241999923745449,0.692112310324129,loss
153,NAugWithin,4652,0.9277802190206282,0.6979618372211627,loss
154,NAugOut100,4652,0.9244954787633816,0.6992354758350086,loss
155,NAugOutDouble,4652,0.9294943006579836,0.7159577082049887,loss
156,RCSumPool,6806,0.9207014376451719,0.6490103986739115,loss
157,RCSumPoolBias,6806,0.9212730724879064,0.652906330591804,loss
158,RCWeight,6806,0.9221287761089552,0.6680858381633201,loss
159,Siamese,6806,0.923248490543887,0.6845404043226565,loss
160,Standard,6806,0.9170586712946049,0.658856695490838,loss
161,AugWithin,6806,0.9136728868985902,0.6702461570850664,loss
162,AugOut100,6806,0.9256256164823939,0.6817584227328128,loss
163,AugOutDouble,6806,0.9138677405940834,0.6348145067232895,loss
164,NStandard,6806,0.9186351930117915,0.645427716962254,loss
165,NAugWithin,6806,0.9211673653009971,0.6681243776400273,loss
166,NAugOut100,6806,0.9167579389766092,0.6860382795100308,loss
167,NAugOutDouble,6806,0.9282844111009072,0.6938086796593919,loss
168,RCSumPool,7626,0.9224831677676947,0.6827860133069518,loss
169,RCSumPoolBias,7626,0.9217197993572674,0.6580440882084007,loss
170,RCWeight,7626,0.9190386838244894,0.6339756385142826,loss
171,Siamese,7626,0.9207805723150991,0.6838071948917287,loss
172,Standard,7626,0.9212874045035171,0.6723253609767911,loss
173,AugWithin,7626,0.913095628968391,0.6537568745551039,loss
174,AugOut100,7626,0.9003230258025656,0.6168382754727951,loss
175,AugOutDouble,7626,0.9143784129397939,0.6449632175918111,loss
176,NStandard,7626,0.9177301502269533,0.6557226353219286,loss
177,NAugWithin,7626,0.9228127698396241,0.676688147221796,loss
178,NAugOut100,7626,0.9186340958239935,0.6662063783616047,loss
179,NAugOutDouble,7626,0.909370984978402,0.6334054851385607,loss
180,RCSumPool,2143,0.9220037995613443,0.6751064722572244,loss
181,RCSumPoolBias,2143,0.9198959646529978,0.6350712260487252,loss
182,RCWeight,2143,0.9199229829025226,0.653800506620819,loss
183,Siamese,2143,0.9225446788586175,0.6777594301129848,loss
184,Standard,2143,0.9236099453490759,0.6775832892275918,loss
185,AugWithin,2143,0.9231149079294859,0.6802235240930766,loss
186,AugOut100,2143,0.9158070886012064,0.6559305088855795,loss
187,AugOutDouble,2143,0.919599621086194,0.6665265850619644,loss
188,NStandard,2143,0.9262388073129761,0.6784434189826599,loss
189,NAugWithin,2143,0.9246228554093004,0.68148173369498,loss
190,NAugOut100,2143,0.9251259160146628,0.6852793527869128,loss
191,NAugOutDouble,2143,0.9210504805133961,0.6701002465002615,loss
192,RCSumPool,3578,0.9212333680044676,0.6640563276118315,loss
193,RCSumPoolBias,3578,0.9213250517598344,0.6836395398434043,loss
194,RCWeight,3578,0.918198443693968,0.653833079093344,loss
195,Siamese,3578,0.9131384192925114,0.6227003301912509,loss
196,Standard,3578,0.9110087777766805,0.6208478734058926,loss
197,AugWithin,3578,0.9208748618914859,0.6754137345264553,loss
198,AugOut100,3578,0.9102643015686493,0.6483918112006428,loss
199,AugOutDouble,3578,0.9157937166249187,0.6521947819341746,loss
200,NStandard,3578,0.9189599263128674,0.6609930918131287,loss
201,NAugWithin,3578,0.9165021570712107,0.6322592172621112,loss
202,NAugOut100,3578,0.9249951449439939,0.6822457992445597,loss
203,NAugOutDouble,3578,0.917553777288432,0.668986364147403,loss
204,RCSumPool,1780,0.9208596726979079,0.6632635832702176,loss
205,RCSumPoolBias,1780,0.9215201111780394,0.6696603569967358,loss
206,RCWeight,1780,0.9229437466330048,0.6659116894857298,loss
207,Siamese,1780,0.9211810458613526,0.6777977813170095,loss
208,Standard,1780,0.916738498180314,0.6459888812906487,loss
209,AugWithin,1780,0.914586707185812,0.6591562252043209,loss
210,AugOut100,1780,0.9201167736973364,0.6805623154747086,loss
211,AugOutDouble,1780,0.9191370535679999,0.6733516997628901,loss
212,NStandard,1780,0.9235804584270058,0.68368055393607,loss
213,NAugWithin,1780,0.9199156111720052,0.6542521377722744,loss
214,NAugOut100,1780,0.9179986526533842,0.6759285057368402,loss
215,NAugOutDouble,1780,0.9257694166581634,0.7028871570404304,loss
216,RCSumPool,6117,0.9108777666961808,0.5766665051118177,loss
217,RCSumPoolBias,6117,0.9231061990013396,0.6667404446742887,loss
218,RCWeight,6117,0.9208133850876818,0.6784431710396206,loss
219,Siamese,6117,0.9270724986038283,0.7016521323335073,loss
220,Standard,6117,0.9228789096915696,0.679225045646774,loss
221,AugWithin,6117,0.919437751598877,0.6749840403260734,loss
222,AugOut100,6117,0.915646213440331,0.6380290838009418,loss
223,AugOutDouble,6117,0.9175692407789595,0.6719401505439383,loss
224,NStandard,6117,0.9248027942081651,0.6910950116452828,loss
225,NAugWithin,6117,0.9240609238211539,0.6818216648745395,loss
226,NAugOut100,6117,0.9248185662827606,0.6846084831028445,loss
227,NAugOutDouble,6117,0.9210268909757402,0.6550125936567289,loss
228,RCSumPool,9295,0.9221409480360887,0.6607706859213928,loss
229,RCSumPoolBias,9295,0.9166845645426209,0.6450989950827816,loss
230,RCWeight,9295,0.9143481717011129,0.6199743777177679,loss
231,Siamese,9295,0.925767050846974,0.7092626279747665,loss
232,Standard,9295,0.924397006158515,0.7007376142612172,loss
233,AugWithin,9295,0.9221781838469818,0.6716170446106328,loss
234,AugOut100,9295,0.9233110988226079,0.6958826722142244,loss
235,AugOutDouble,9295,0.9147838924053758,0.6581157685585509,loss
236,NStandard,9295,0.923368426885051,0.6739202065336924,loss
237,NAugWithin,9295,0.928403935996647,0.7148457838180201,loss
238,NAugOut100,9295,0.9267256158240813,0.6801447182207642,loss
239,NAugOutDouble,9295,0.929036704771999,0.712005558088411,loss
