,Model Type,seed,Held-out AuROC,Held-out AuPRC,Early Stopping Metric
122,Standard,4652,0.6901168522858313,0.5341218615426601,loss
123,AugWithin,4652,0.7619833288524216,0.6257989624725535,loss
124,NAugWithin,4652,0.793439104455301,0.6703215274951271,loss
125,AugOutside,4652,0.6970455593146507,0.5409927924345359,loss
126,AugOutsideDouble,4652,0.6869095999139647,0.5323965684938726,loss
127,NAugOutside,4652,0.7370806516332711,0.5935805063515182,loss
128,NAugOutsideDouble,4652,0.7263176628373401,0.5826521560120428,loss
129,NStandard,4652,0.730963343050135,0.5823882451383189,loss
130,RC,6806,0.889777874729833,0.8243358631352482,loss
131,Siamese,6806,0.7120783818334037,0.5606788817276539,loss
132,Standard,6806,0.6343489482379229,0.4623828873824669,loss
133,AugWithin,6806,0.7587099996458839,0.6205583342709025,loss
134,NAugWithin,6806,0.7859492210436954,0.6583297442996092,loss
135,AugOutside,6806,0.6453831226367224,0.4752212044336968,loss
136,AugOutsideDouble,6806,0.6456020245889419,0.47208972579084757,loss
137,NAugOutside,6806,0.6895073251042071,0.5288114964650505,loss
138,NAugOutsideDouble,6806,0.6866791800662425,0.52365125459177,loss
139,NStandard,6806,0.6716675179484547,0.5089795513879957,loss
140,RC,7626,0.8864259819637083,0.8174406025123299,loss
141,Siamese,7626,0.7282124062218527,0.5824538568649117,loss
142,Standard,7626,0.6508199864385725,0.488225886914781,loss
143,AugWithin,7626,0.7424079283338653,0.60131615268797,loss
144,NAugWithin,7626,0.7744876641672566,0.6451315547093084,loss
145,AugOutside,7626,0.6644195917765001,0.506073672858775,loss
146,AugOutsideDouble,7626,0.6468161308924084,0.48211541988508416,loss
147,NAugOutside,7626,0.7021691714715504,0.5538281764240588,loss
148,NAugOutsideDouble,7626,0.6829521215577871,0.5267256904009664,loss
149,NStandard,7626,0.6632792026807662,0.5054219137759207,loss
150,RC,2143,0.7940312193633433,0.6536226575370856,loss
151,Siamese,2143,0.7298407256231769,0.5794741795276793,loss
152,Standard,2143,0.6545591870016408,0.4919246835993342,loss
153,AugWithin,2143,0.7461671940408253,0.6019792699752867,loss
154,NAugWithin,2143,0.7753440886963924,0.6411412726468882,loss
155,AugOutside,2143,0.6764949635955194,0.5182322472337153,loss
156,AugOutsideDouble,2143,0.6740351095267645,0.5146819069506188,loss
157,NAugOutside,2143,0.7187224022863185,0.5662677129817114,loss
158,NAugOutsideDouble,2143,0.7130749218730678,0.5607790662145792,loss
159,NStandard,2143,0.6956066109396652,0.5399480249494263,loss
160,RC,3578,0.8454572940250628,0.7538045566967112,loss
161,Siamese,3578,0.752088599431851,0.6139145240048903,loss
162,Standard,3578,0.6811049525003874,0.5209391205256013,loss
163,AugWithin,3578,0.7571919960246677,0.6202806699743538,loss
164,NAugWithin,3578,0.7942766642948094,0.6720976426552387,loss
165,AugOutside,3578,0.6983909211162667,0.5437643008019885,loss
166,AugOutsideDouble,3578,0.6886538867724373,0.5330097820527288,loss
167,NAugOutside,3578,0.737007030535715,0.5889577794341667,loss
168,NAugOutsideDouble,3578,0.7251842020908006,0.5756137564120031,loss
169,NStandard,3578,0.7252671569209944,0.5742595761770247,loss
170,RC,1780,0.8800149311421239,0.808822976158809,loss
171,Siamese,1780,0.738807685911338,0.5962258176077654,loss
172,Standard,1780,0.6688462009444717,0.5079834417916912,loss
173,AugWithin,1780,0.7595573556747081,0.6244011934893035,loss
174,NAugWithin,1780,0.7915606617671264,0.667324416445937,loss
175,AugOutside,1780,0.6684879462402112,0.5080868249223246,loss
176,AugOutsideDouble,1780,0.6739987183955439,0.5164512449432843,loss
177,NAugOutside,1780,0.7047515548954698,0.5537474431437398,loss
178,NAugOutsideDouble,1780,0.7126409086520488,0.5637183968312132,loss
179,NStandard,1780,0.7086080505213564,0.5573590051317073,loss
180,RC,6117,0.8493176490451723,0.7590065209175171,loss
181,Siamese,6117,0.7329578471269237,0.5917990480193466,loss
182,Standard,6117,0.6629992301688149,0.5042981865667718,loss
183,AugWithin,6117,0.7507159692983435,0.6105282481748381,loss
184,NAugWithin,6117,0.7896553173727711,0.6682724272206167,loss
185,AugOutside,6117,0.6630556887680467,0.5044553953471788,loss
186,AugOutsideDouble,6117,0.6818181343268366,0.5236888898538674,loss
187,NAugOutside,6117,0.7022482132189385,0.5503551873196912,loss
188,NAugOutsideDouble,6117,0.721741418877179,0.5748019847669329,loss
189,NStandard,6117,0.7064500533697705,0.5558096462071136,loss
190,RC,9295,0.7976555130232831,0.6626341523812603,loss
191,Siamese,9295,0.7475312490364517,0.6081653793262887,loss
192,Standard,9295,0.5033653955738733,0.3414570529164827,loss
193,AugWithin,9295,0.7645215326831666,0.6310786312258218,loss
194,NAugWithin,9295,0.7984854327309744,0.6766842599774878,loss
195,AugOutside,9295,0.6582751890487285,0.4932239457893655,loss
196,AugOutsideDouble,9295,0.656310859850886,0.49216167383552545,loss
197,NAugOutside,9295,0.6963775766341249,0.5368876112543909,loss
198,NAugOutsideDouble,9295,0.691792962818802,0.5310240405927862,loss
199,NStandard,9295,0.682630649753318,0.5202545115005467,loss
