,Model Type,seed,Held-out AuROC,Held-out AuPRC,Imbalance
169,RCSumPoolBias,7626,0.9913794562393697,0.9791226083897757,upsample
170,RCWeight,7626,0.9918961811520008,0.9797219215978695,upsample
171,Siamese,7626,0.9911791528808482,0.9790852530331062,upsample
172,AugWithin,7626,0.9898018544217572,0.9757509870651727,upsample
173,AugOut100,7626,0.9880255146940606,0.9720849014694586,upsample
174,AugOutDouble,7626,0.9889841191602428,0.9737898135632147,upsample
175,Standard,7626,0.9877866991885054,0.9722044556834277,upsample
176,NStandard,7626,0.9901185298323701,0.9770537487799423,upsample
177,NAugWithin,7626,0.9913857497651826,0.9794174897939927,upsample
178,NAugOut100,7626,0.9897663779754099,0.9760935434825273,upsample
179,NAugOutDouble,7626,0.9910788266752414,0.9788431373109586,upsample
180,RCSumPool,2143,0.9922987658342993,0.981782861139515,upsample
181,RCSumPoolBias,2143,0.9920772019936198,0.9813102269445706,upsample
182,RCWeight,2143,0.9922440491804666,0.9819251846587788,upsample
183,Siamese,2143,0.9905176768745187,0.9779433921397247,upsample
184,AugWithin,2143,0.9908286193590969,0.9783690589495955,upsample
185,AugOut100,2143,0.9889184760994102,0.9741926634634868,upsample
186,AugOutDouble,2143,0.9887702133240818,0.9733185258030491,upsample
187,Standard,2143,0.9880607372839048,0.9721310312395838,upsample
188,NStandard,2143,0.9900697893837211,0.9768941554988159,upsample
189,NAugWithin,2143,0.9915539296986723,0.9800804633311493,upsample
190,NAugOut100,2143,0.9909365929918682,0.9787495110516112,upsample
191,NAugOutDouble,2143,0.9908225902671416,0.9782212334229123,upsample
192,RCSumPool,3578,0.9918124825473654,0.9808767233097518,upsample
193,RCSumPoolBias,3578,0.9918877086912005,0.9809240924753581,upsample
194,RCWeight,3578,0.9920641601157587,0.9805752569710792,upsample
195,Siamese,3578,0.9912131696523011,0.978975805675693,upsample
196,AugWithin,3578,0.9894034583717645,0.9756481593283655,upsample
197,AugOut100,3578,0.988029068685108,0.9712380822698504,upsample
198,AugOutDouble,3578,0.9884153113550015,0.9727189238498118,upsample
199,Standard,3578,0.9889285668954195,0.9721353324568084,upsample
200,NStandard,3578,0.9908572416798532,0.9773524519054333,upsample
201,NAugWithin,3578,0.9911088240520576,0.97925446751553,upsample
202,NAugOut100,3578,0.9902749054384524,0.9768057856959166,upsample
203,NAugOutDouble,3578,0.9906713552552527,0.9782444828453042,upsample
204,RCSumPool,1780,0.9923829404198786,0.9815511935815869,upsample
205,RCSumPoolBias,1780,0.991647951801112,0.9803199286447631,upsample
206,RCWeight,1780,0.9919817836804116,0.9806333838485053,upsample
207,Siamese,1780,0.9908613456933245,0.9788224461029695,upsample
208,AugWithin,1780,0.9894962323463957,0.9758302636124977,upsample
209,AugOut100,1780,0.9887689863509821,0.972827901476633,upsample
210,AugOutDouble,1780,0.9887931873376375,0.9738161502676794,upsample
211,Standard,1780,0.9880437394755326,0.9719000165812063,upsample
212,NStandard,1780,0.9898879752405291,0.9767086972792506,upsample
213,NAugWithin,1780,0.9908756568537026,0.9788515185671828,upsample
214,NAugOut100,1780,0.9902993179721944,0.9770138260234325,upsample
215,NAugOutDouble,1780,0.990894590317913,0.9786604416369985,upsample
216,RCSumPool,6117,0.9920091578733594,0.9809000751211036,upsample
217,RCSumPoolBias,6117,0.9922265753911504,0.981024331917347,upsample
218,RCWeight,6117,0.9926267167046042,0.9823087136577336,upsample
219,Siamese,6117,0.9910247023532498,0.9789438944462923,upsample
220,AugWithin,6117,0.9898549104309639,0.9755344179242915,upsample
221,AugOut100,6117,0.9885507437995549,0.9724651253092318,upsample
222,AugOutDouble,6117,0.9882735959619893,0.9736072182774661,upsample
223,Standard,6117,0.9882666572175633,0.9725673967509083,upsample
224,NStandard,6117,0.9903869513526322,0.9773444893360245,upsample
225,NAugWithin,6117,0.9912011643551623,0.9790601466636847,upsample
226,NAugOut100,6117,0.9905295869754691,0.9778166503396408,upsample
227,NAugOutDouble,6117,0.9906323459725664,0.9785862955960197,upsample
228,RCSumPool,9295,0.9917075128832176,0.9804592956375398,upsample
229,RCSumPoolBias,9295,0.9921927278573665,0.9817035759288467,upsample
230,RCWeight,9295,0.9917646411738325,0.981467901325091,upsample
231,Siamese,9295,0.9912628937949007,0.9793158282380865,upsample
232,AugWithin,9295,0.9900991521192788,0.9763399793852263,upsample
233,AugOut100,9295,0.9888785571642535,0.9733451942630031,upsample
234,AugOutDouble,9295,0.9892251982196197,0.9741599424413984,upsample
235,Standard,9295,0.9888514791372264,0.9737674069935475,upsample
236,NStandard,9295,0.990433861918986,0.9776560485581416,upsample
237,NAugWithin,9295,0.9914139172597037,0.9796106459664371,upsample
238,NAugOut100,9295,0.9908921152170049,0.9785346517827351,upsample
239,NAugOutDouble,9295,0.9912081136769422,0.9789169228866476,upsample
