,Model Type,seed,Held-out AuROC,Held-out AuPRC,Early Stopping Metric
121,RCSumPoolBias,1535,0.9888213942944692,0.9761975780880259,loss
122,RCWeight,1535,0.9877621061763416,0.9758902995085009,loss
123,Siamese,1535,0.9819045082535014,0.9644257428171885,loss
124,Standard,1535,0.9803199759778279,0.9611224769406292,loss
125,AugWithin,1535,0.9786094680272189,0.9582721314461132,loss
126,AugOut100,1535,0.9806369065184452,0.9605899186242843,loss
127,AugOutDouble,1535,0.9773191571230381,0.9560929267180528,loss
128,NStandard,1535,0.9813006421998192,0.9628655711305766,loss
129,NAugWithin,1535,0.9846531779133857,0.9681860639589928,loss
130,NAugOut100,1535,0.9824901295542615,0.9640891562400457,loss
131,NAugOutDouble,1535,0.9842099276195125,0.9663129662330439,loss
132,RCSumPool,9999,0.9892551050169184,0.9762570071116392,loss
133,RCSumPoolBias,9999,0.9847298213591813,0.9701631197513662,loss
134,RCWeight,9999,0.9869076650860684,0.973593510749988,loss
135,Siamese,9999,0.9845060328198073,0.9664273916443802,loss
136,Standard,9999,0.9806593576288297,0.9603482943968208,loss
137,AugWithin,9999,0.9788214202723824,0.9567569491785629,loss
138,AugOut100,9999,0.9806622306828022,0.9607001212694811,loss
139,AugOutDouble,9999,0.9763992465304132,0.9534640177597511,loss
140,NStandard,9999,0.9809309472488195,0.9614828395423491,loss
141,NAugWithin,9999,0.9835012983193271,0.9657925167055974,loss
142,NAugOut100,9999,0.982896718303131,0.9640334539401759,loss
143,NAugOutDouble,9999,0.9841013795114884,0.96623955180793,loss
144,RCSumPool,4652,0.9837210611423561,0.9701859627183407,loss
145,RCSumPoolBias,4652,0.9831288679456827,0.967327328532918,loss
146,RCWeight,4652,0.9863430755726222,0.9700720898894049,loss
147,Siamese,4652,0.9833062145138052,0.9661470769038124,loss
148,Standard,4652,0.9809736215624661,0.9633009007114411,loss
149,AugWithin,4652,0.9797275333243723,0.9588524821357645,loss
150,AugOut100,4652,0.9818952009349434,0.9633761315225645,loss
151,AugOutDouble,4652,0.9782469213033185,0.9564581014809682,loss
152,NStandard,4652,0.9816877475138147,0.9618961357161857,loss
153,NAugWithin,4652,0.9833371299508633,0.9663871614233739,loss
154,NAugOut100,4652,0.9827128686547593,0.9640516926448786,loss
155,NAugOutDouble,4652,0.9851852090157949,0.9681693542927796,loss
156,RCSumPool,6806,0.9885131861392659,0.97587636850889,loss
157,RCSumPoolBias,6806,0.9854160769666042,0.9699579351918415,loss
158,RCWeight,6806,0.9881130746647718,0.9750275010769768,loss
159,Siamese,6806,0.9825096818047994,0.9635466849303906,loss
160,Standard,6806,0.9813491744468653,0.9621503431451474,loss
161,AugWithin,6806,0.9793694252108008,0.9582474180283369,loss
162,AugOut100,6806,0.981343454144794,0.9619761877162604,loss
163,AugOutDouble,6806,0.9789930293345175,0.9573922068779462,loss
164,NStandard,6806,0.9825814307364923,0.9637030149968031,loss
165,NAugWithin,6806,0.9841626340544188,0.9667610044324912,loss
166,NAugOut100,6806,0.9830385731925382,0.9644173003969854,loss
167,NAugOutDouble,6806,0.9846568681533684,0.9678089291748514,loss
168,RCSumPool,7626,0.986916026189246,0.9740124701087204,loss
169,RCSumPoolBias,7626,0.9884278375119724,0.9757057021177868,loss
170,RCWeight,7626,0.9889834379793064,0.9768396084674505,loss
171,Siamese,7626,0.9843124457549774,0.9661655801919463,loss
172,Standard,7626,0.9789402907300088,0.9581775928986555,loss
173,AugWithin,7626,0.978469023858924,0.9567796198822854,loss
174,AugOut100,7626,0.978493788896011,0.9559539515077115,loss
175,AugOutDouble,7626,0.9759931136853178,0.9528788112968205,loss
176,NStandard,7626,0.9798519692488259,0.9599502467668152,loss
177,NAugWithin,7626,0.9829140856563366,0.9647732917627716,loss
178,NAugOut100,7626,0.9825619903114083,0.9637948483241816,loss
179,NAugOutDouble,7626,0.9822556659850074,0.9630537642195254,loss
180,RCSumPool,2143,0.987870198380592,0.9757962245801874,loss
181,RCSumPoolBias,2143,0.9876037269256133,0.9735780400057416,loss
182,RCWeight,2143,0.9860449489121972,0.9718067411301421,loss
183,Siamese,2143,0.9825921573781204,0.9655233878865334,loss
184,Standard,2143,0.9817394366794472,0.9623569735933366,loss
185,AugWithin,2143,0.979696738314726,0.9572383736385454,loss
186,AugOut100,2143,0.9815253425467414,0.96103597552418,loss
187,AugOutDouble,2143,0.9768579631447734,0.9558020724720373,loss
188,NStandard,2143,0.9809900685061655,0.9626989737146993,loss
189,NAugWithin,2143,0.9843576490442768,0.9673099152777133,loss
190,NAugOut100,2143,0.9829109459416658,0.9641181127927094,loss
191,NAugOutDouble,2143,0.9849321050035509,0.9670021217949146,loss
192,RCSumPool,3578,0.9856801656792162,0.9711214067470868,loss
193,RCSumPoolBias,3578,0.98730438738911,0.9737355686306902,loss
194,RCWeight,3578,0.9852823509275086,0.9712793062386539,loss
195,Siamese,3578,0.9836851393657409,0.9647964263061033,loss
196,Standard,3578,0.9804160770526237,0.959893200666574,loss
197,AugWithin,3578,0.9792361292696055,0.9568001633367497,loss
198,AugOut100,3578,0.9798899382914459,0.9592396345250429,loss
199,AugOutDouble,3578,0.9783245625762425,0.9558285922036531,loss
200,NStandard,3578,0.981011470177674,0.9618067458724793,loss
201,NAugWithin,3578,0.9838452562119858,0.9659093354814386,loss
202,NAugOut100,3578,0.9826802070202264,0.9635730921955971,loss
203,NAugOutDouble,3578,0.983812947257731,0.9662021134321996,loss
204,RCSumPool,1780,0.9874845726033729,0.9745389126937537,loss
205,RCSumPoolBias,1780,0.9897403930795459,0.9775342139142912,loss
206,RCWeight,1780,0.9859510241327761,0.9740204738977624,loss
207,Siamese,1780,0.9824393952059669,0.965001666919705,loss
208,Standard,1780,0.9797992822560652,0.9594757978544974,loss
209,AugWithin,1780,0.9787070916485809,0.9575102213051523,loss
210,AugOut100,1780,0.9804984838102807,0.9608321523569988,loss
211,AugOutDouble,1780,0.9782244873968498,0.9562496148779371,loss
212,NStandard,1780,0.9813480389884092,0.9616892331962663,loss
213,NAugWithin,1780,0.9827421239139231,0.9650428905783875,loss
214,NAugOut100,1780,0.9817051578768105,0.9623911648779359,loss
215,NAugOutDouble,1780,0.9842131619557212,0.9657836930555225,loss
216,RCSumPool,6117,0.9883844750416856,0.9763580984435286,loss
217,RCSumPoolBias,6117,0.9844876762414315,0.9689760107242129,loss
218,RCWeight,6117,0.9898652332960255,0.9783748012587652,loss
219,Siamese,6117,0.9844152821628885,0.9680885819893988,loss
220,Standard,6117,0.9812891671878451,0.9607639526267585,loss
221,AugWithin,6117,0.978390599807822,0.9575028649973304,loss
222,AugOut100,6117,0.9827828885928935,0.9639669683536476,loss
223,AugOutDouble,6117,0.9777505711227006,0.955857432653926,loss
224,NStandard,6117,0.9807728862705369,0.9620306789529774,loss
225,NAugWithin,6117,0.983803115219735,0.9653627969018077,loss
226,NAugOut100,6117,0.9824273266588905,0.9643571383093905,loss
227,NAugOutDouble,6117,0.9852057504915029,0.9686085567042416,loss
228,RCSumPool,9295,0.9896207312417833,0.9776974644212703,loss
229,RCSumPoolBias,9295,0.9898273158651537,0.9784308215244679,loss
230,RCWeight,9295,0.9900740028167284,0.9786403089759166,loss
231,Siamese,9295,0.984879151350092,0.9680543922689034,loss
232,Standard,9295,0.9794682961160731,0.9600561718254569,loss
233,AugWithin,9295,0.9793778465276847,0.9585187848008369,loss
234,AugOut100,9295,0.9819160692850557,0.9625857304210539,loss
235,AugOutDouble,9295,0.9786663183676525,0.955743554373551,loss
236,NStandard,9295,0.9816715156190655,0.9624330167175987,loss
237,NAugWithin,9295,0.9832687873945394,0.9657259258181246,loss
238,NAugOut100,9295,0.9823784761393987,0.9637085745396929,loss
239,NAugOutDouble,9295,0.9846868287730883,0.9675535611945406,loss
